M-STFT,PESQ,MCD,Periodicity,V/UV F1,UTMOS,Audio_ID,Periodicity_RMSE
0.7684154510498047,4.430516242980957,0.2704758549990175,0.10258885473012924,0.9535604119300842,1.9051642417907715,,
0.7666544318199158,4.448825359344482,0.2613874161164089,0.1847134381532669,0.8996617794036865,1.3676971197128296,,
0.7188640236854553,4.480434894561768,0.2923497020845523,0.1401675045490265,0.9375,1.7910499572753906,,
0.7078788876533508,4.141531467437744,0.29503186681967314,0.06705839186906815,0.9651613235473633,2.1924121379852295,,
0.7413715720176697,4.249843597412109,0.2401043359862339,0.09515520185232162,0.9552238583564758,2.50654673576355,,
0.8007746338844299,4.270699501037598,0.2863288184057663,0.04680686816573143,0.9829221963882446,2.6595025062561035,,
0.6540090441703796,4.499582767486572,0.37995367925420637,0.07398780435323715,0.9832776188850403,2.8621745109558105,,
0.7024288773536682,4.236561298370361,0.39476970451242155,0.08480005711317062,0.9717513918876648,2.7525522708892822,,
0.6491934657096863,4.483835220336914,0.38580191465475655,0.1257106214761734,0.9555555582046509,3.5076887607574463,,
0.707428514957428,4.303089618682861,0.3340235737622488,0.034438278526067734,0.9756097793579102,2.321126699447632,,
0.7796469330787659,4.417962551116943,0.3032408819032394,0.11560547351837158,0.9589040875434875,1.3417357206344604,,
0.7229439616203308,4.343148708343506,0.3826259276740865,0.032374635338783264,0.9886506199836731,2.7459211349487305,,
0.7642676830291748,4.222515106201172,0.273977621702111,0.05091976746916771,0.9865642786026001,2.6708335876464844,,
0.7599499821662903,4.269215106964111,0.35855405703349247,0.10740351676940918,0.9192824959754944,2.5381717681884766,,
0.6896248459815979,4.434771537780762,0.2672112183774806,0.03684678673744202,0.987730085849762,2.7391440868377686,,
0.6944337487220764,4.365912437438965,0.36042033166903087,0.08651350438594818,0.9756888151168823,2.394109010696411,,
0.6756694912910461,4.371004104614258,0.3388789705976551,0.0821743980050087,0.9664429426193237,2.2422847747802734,,
0.7061172127723694,4.138652801513672,0.2966693449692481,0.06318105012178421,0.9877675771713257,2.6507039070129395,,
0.7304472923278809,4.460058689117432,0.3057737977520397,0.03403017669916153,0.9867841601371765,2.97361159324646,,
0.7021946907043457,4.317913055419922,0.2989439286999371,0.09461437910795212,0.9732360243797302,2.9008309841156006,,
0.7667145133018494,4.307372093200684,0.3852274071055767,0.0676770806312561,0.9699157476425171,1.6189783811569214,,
0.7092005610466003,4.349391937255859,0.24376878281086062,0.07516681402921677,0.9558233022689819,1.8603614568710327,,
0.6966239809989929,4.107906341552734,0.3510565386934029,0.08334709703922272,0.8780487775802612,1.6607887744903564,,
0.7617588639259338,4.165247917175293,0.36747989291222727,0.054882463067770004,0.9746479392051697,1.7008768320083618,,
0.6736628413200378,4.219794273376465,0.24547146364852987,0.07172958552837372,0.9873417615890503,1.4982290267944336,,
0.6757672429084778,4.352725505828857,0.268190751227212,0.047166045755147934,0.9864864945411682,3.2056663036346436,,
0.7326579093933105,3.9900615215301514,0.2697413138595932,0.04650314152240753,0.9869109988212585,2.6205313205718994,,
0.7726197838783264,4.212930202484131,0.23277385480281088,0.10742859542369843,0.9600840210914612,2.343512773513794,,
0.6925628185272217,4.028440475463867,0.24487786060415825,0.05877688154578209,0.9867924451828003,2.698593854904175,,
0.7124748229980469,4.290769577026367,0.3218891011366222,0.05446944758296013,0.9913793206214905,2.832145929336548,,
0.6724953651428223,4.26951265335083,0.2531233365606502,0.040313053876161575,0.9837661981582642,2.3025107383728027,,
0.8095407485961914,4.271603107452393,0.9743647315296703,0.09914596378803253,0.875,1.357018232345581,,
0.8222458958625793,4.267206192016602,0.6397759860822916,0.3964778780937195,0.6190476417541504,1.338876724243164,,
0.8497989773750305,4.279262065887451,1.6338552388622234,0.14394085109233856,0.895061731338501,1.3290917873382568,,
0.8803234100341797,4.391160011291504,0.6967114186581266,0.07858522236347198,0.9653333425521851,1.293687105178833,,
0.8896257281303406,4.318584442138672,1.033075964290185,0.09128592908382416,0.9655172228813171,1.377518892288208,,
0.7011218070983887,4.537418842315674,0.33821949304637877,0.04094625636935234,0.9677419066429138,1.4083713293075562,,
0.7725300788879395,4.370727062225342,0.25125094439288903,0.041646428406238556,0.9947090148925781,1.5572079420089722,,
0.8896239399909973,4.037442684173584,0.2286957631669253,0.10265620797872543,0.9615384340286255,1.3467788696289062,,
0.8287272453308105,4.4746246337890625,0.46174560769186784,0.02878621034324169,0.9799426794052124,1.4415721893310547,,
0.7855151295661926,4.401783466339111,0.46923191833117267,0.0423271581530571,0.9738219380378723,1.58700692653656,,
0.9349638819694519,4.322123050689697,0.35679689525898917,0.04478291794657707,0.9715762734413147,1.8291082382202148,,
