Audio_ID,PESQ,M-STFT,Periodicity_RMSE,V_UV_F1,UTMOS
dev-clean/6319/57405/6319_57405_000019_000000,4.3740997314453125,0.6269550919532776,0.19101420110907347,0.8500477550006577,3.933154344558716
dev-clean/6319/64726/6319_64726_000017_000002,4.418485164642334,0.6849653720855713,0.16545326205076155,0.759523809022072,4.145966529846191
dev-clean/6345/93302/6345_93302_000000_000001,4.546358585357666,0.5265225768089294,0.08747720969506363,0.9861554840559406,4.286034107208252
dev-clean/6345/93302/6345_93302_000049_000000,4.491745471954346,0.5574748516082764,0.10125381714817398,0.9869848151160826,4.090758323669434
dev-clean/6345/93302/6345_93302_000073_000000,4.4629621505737305,0.5722205638885498,0.1322230184155624,0.9571984430726884,4.161643981933594
dev-clean/6345/93306/6345_93306_000024_000002,4.474356651306152,0.5932031273841858,0.2242267636769537,0.8070175433479532,3.1236793994903564
dev-clean/652/130737/652_130737_000031_000001,4.500391006469727,0.653851330280304,0.16299509579838792,0.9411764700798992,3.6710829734802246
dev-clean/7850/111771/7850_111771_000009_000001,4.4872331619262695,0.5851419568061829,0.1031540793906351,0.9687848378489781,4.351160049438477
dev-clean/7850/281318/7850_281318_000012_000000,4.38907527923584,0.6698765158653259,0.11701653559833677,0.9625312234784169,4.367989540100098
dev-clean/7850/286674/7850_286674_000006_000001,4.401283264160156,0.6428499817848206,0.14056981264095406,0.9358600578078267,4.177928447723389
dev-clean/7850/73752/7850_73752_000006_000003,4.519168853759766,0.5939784049987793,0.07616677653507833,0.9916434535362506,4.279483795166016
dev-clean/7976/105575/7976_105575_000009_000000,4.269999980926514,0.6131829619407654,0.09440971509802507,0.9809402790413493,4.124755859375
dev-clean/7976/105575/7976_105575_000017_000000,4.465786457061768,0.5948144793510437,0.1066584298957784,0.9768339763321209,4.332271575927734
dev-clean/7976/110124/7976_110124_000021_000001,4.228333950042725,0.6148067116737366,0.1349398305267966,0.9696151244144798,4.435816764831543
dev-clean/7976/110124/7976_110124_000053_000002,4.513164520263672,0.6309263110160828,0.0719302822819201,0.9926470583199071,4.326236724853516
