Audio_ID,PESQ,M-STFT,MCD,Periodicity_RMSE,V_UV_F1,UTMOS
dev-clean/6319/57405/6319_57405_000019_000000,4.249841690063477,0.7413715720176697,110.16239876745672,0.07498840987682343,0.9817232375979114,2.50654673576355
dev-clean/6319/64726/6319_64726_000017_000002,4.270699977874756,0.8007746338844299,103.13414364930026,0.07739019393920898,0.9716446124763705,2.6595027446746826
dev-clean/6345/93302/6345_93302_000000_000001,4.499575138092041,0.6540089249610901,108.11806438890403,0.034836675971746445,0.9848484848484849,2.8621745109558105
dev-clean/6345/93302/6345_93302_000049_000000,4.236559867858887,0.7024288773536682,108.39695831929332,0.03979029133915901,0.9745958429561201,2.752552032470703
dev-clean/6345/93302/6345_93302_000073_000000,4.483840465545654,0.6491934657096863,103.10866050160143,0.04870067164301872,1.0,3.5076892375946045
dev-clean/6345/93306/6345_93306_000024_000002,4.303089618682861,0.707428514957428,106.4556858545939,0.019274208694696426,0.9647058823529412,2.321126699447632
dev-clean/652/130737/652_130737_000031_000001,4.417965412139893,0.7796469330787659,111.22111916417505,0.061929844319820404,0.9583333333333333,1.3417357206344604
dev-clean/7850/111771/7850_111771_000009_000001,4.343154430389404,0.7229440212249756,104.5259758656624,0.02437678538262844,0.9876543209876543,2.7459213733673096
dev-clean/7850/281318/7850_281318_000012_000000,4.222511291503906,0.7642676830291748,111.60468946872008,0.031090734526515007,0.9529983792544571,2.6708338260650635
dev-clean/7850/286674/7850_286674_000006_000001,4.269222259521484,0.7599499821662903,105.5983704299267,0.049878139048814774,0.960380348652932,2.5381720066070557
dev-clean/7850/73752/7850_73752_000006_000003,4.4347734451293945,0.6896248459815979,113.92484287599011,0.021590566262602806,0.9776536312849162,2.7391443252563477
dev-clean/7976/105575/7976_105575_000009_000000,4.365909099578857,0.6944337487220764,111.17677165523462,0.036247368901968,0.9853917662682604,2.3941092491149902
dev-clean/7976/105575/7976_105575_000017_000000,4.371006488800049,0.6756694912910461,113.23629820460172,0.03439962863922119,0.9569160997732427,2.2422850131988525
dev-clean/7976/110124/7976_110124_000021_000001,4.13865327835083,0.7061172127723694,113.29486411703519,0.03899392858147621,0.9915014164305949,2.6507041454315186
dev-clean/7976/110124/7976_110124_000053_000002,4.46005392074585,0.7304472923278809,112.29776031981716,0.021866388618946075,0.9814126394052044,2.97361159324646
dev-clean/7976/110523/7976_110523_000027_000000,4.3179121017456055,0.7021946907043457,112.71262007286423,0.04215243086218834,0.9952830188679245,2.9008312225341797
dev-clean/8297/275154/8297_275154_000008_000000,4.307370185852051,0.7667145133018494,104.31335812255593,0.046107154339551926,0.96171802054155,1.6189786195755005
dev-clean/8297/275154/8297_275154_000024_000011,4.349396228790283,0.7092004418373108,111.98525571721987,0.036353807896375656,0.9649122807017544,1.8603614568710327
dev-clean/8297/275155/8297_275155_000013_000006,4.107904434204102,0.6966240406036377,101.81231736487008,0.05641518160700798,0.9230769230769231,1.6607890129089355
dev-clean/8297/275155/8297_275155_000037_000000,4.165249347686768,0.7617588043212891,104.51604496153321,0.035559505224227905,0.985945945945946,1.700877070426941
